order_id,customer_id,order_date,status,region_code
O002492,C00080,2025-11-03 00:19:38,DELIVERED,WEST
O002493,C00967,2025-10-09 18:42:17,RETURNED,NORTH
O002494,C00135,2025-08-01 20:37:28,DELIVERED,WEST
O002495,C00927,2026-01-16 08:37:44,DELIVERED,EAST
O002496,C00681,2025-10-01 00:45:53,DELIVERED,NORTH
O002497,C00341,2025-10-06 06:45:58,DELIVERED,NORTH
O002498,C00536,2025-12-06 06:12:49,DELIVERED,NORTH
O002499,C00451,2024-12-22 18:49:54,DELIVERED,WEST
O002500,C00145,2026-06-23 21:39:32,DELIVERED,WEST
O002501,C00408,2024-09-14 11:54:16,DELIVERED,NORTH
O002502,C00081,2026-02-02 03:51:46,PLACED,EAST
O002503,C00188,2025-02-09 19:33:58,DELIVERED,EAST
O002504,C00090,06-03-2025 21:26:51,DELIVERED,WEST
O002505,C00026,2026-05-28 17:22:44,PLACED,EAST
O002506,C00264,2025-08-30 20:17:11,SHIPPED,WEST
O002507,C00887,2025-04-25 16:43:38,DELIVERED,NORTH
O002508,C00114,2026-03-27 14:55:40,DELIVERED,SOUTH
O002509,C00098,2026-04-01 13:25:36,DELIVERED,NORTH
O002510,C00472,2025-05-27 20:55:15,DELIVERED,NORTH
O002511,C00005,2025-09-28 05:29:03,RETURNED,WEST
O002512,C00892,2025-02-17 21:43:09,DELIVERED,NORTH
O002513,C00320,2025-04-14 11:10:44,SHIPPED,NORTH
O002514,C00772,2026-06-28 04:38:52,DELIVERED,WEST
O002515,,2026-07-05 22:21:33,SHIPPED,WEST
O002516,C00746,2026-02-06 10:42:33,DELIVERED,NORTH
O002517,C00887,24-11-2024 04:04:59,SHIPPED,NORTH
O002518,C00140,2025-10-31 04:00:58,CANCELLED,SOUTH
O002519,C00480,2024-08-14 09:24:52,PLACED,NORTH
O002520,C00052,2024-11-09 20:16:11,DELIVERED,WEST
O002521,C00944,2025-11-25 16:40:30,DELIVERED,NORTH
O002522,C00534,2025-04-14 16:54:30,CANCELLED,WEST
O002523,C00479,2026-03-19 11:58:03,CANCELLED,SOUTH
O002524,C00089,2026-01-10 09:09:56,DELIVERED,SOUTH
O002525,C00113,2025-05-20 14:05:19,PLACED,EAST
O002526,C00001,2026-02-14 02:14:18,PLACED,WEST
O002527,C00583,2025-05-30 11:52:54,DELIVERED,NORTH
O002528,,2024-08-30 05:06:26,PLACED,EAST
O002529,C00244,2025-10-13 20:10:43,DELIVERED,NORTH
O002530,C00337,2025-12-05 18:47:39,DELIVERED,SOUTH
O002531,C00643,2026-04-20 08:46:17,RETURNED,SOUTH
O002532,C00476,2024-11-21 16:55:33,CANCELLED,NORTH
O002533,C00429,2025-07-19 12:44:23,DELIVERED,EAST
O002534,C00095,2025-04-01 19:05:44,DELIVERED,WEST
O002535,C00149,2025-09-17 20:25:57,DELIVERED,SOUTH
O002536,C00285,2024-09-11 00:38:57,SHIPPED,NORTH
O002537,C00427,2025-12-12 12:04:19,DELIVERED,WEST
O002538,C00845,2024-07-18 11:53:15,SHIPPED,SOUTH
O002539,C00045,26-08-2025 00:56:41,DELIVERED,EAST
O002540,C00861,2026-02-01 23:31:34,DELIVERED,EAST
O002541,C00777,14-07-2026 01:12:51,DELIVERED,NORTH
O002542,C00909,2025-05-06 10:05:03,DELIVERED,NORTH
O002543,C00995,2025-04-13 12:50:50,DELIVERED,SOUTH
O002544,C00413,2025-05-27 16:24:04,DELIVERED,EAST
O002545,C00940,2024-09-21 19:19:01,DELIVERED,NORTH
O002546,,2025-06-17 14:52:21,DELIVERED,WEST
O002547,C00009,2025-02-17 14:29:39,DELIVERED,NORTH
O002548,C00171,2025-05-11 19:53:37,SHIPPED,NORTH
O002549,C00477,2024-11-14 02:20:31,DELIVERED,EAST
O002550,C00309,2024-10-04 07:26:33,DELIVERED,SOUTH
O002551,C00758,2026-04-26 14:07:43,DELIVERED,SOUTH
O002552,C00405,2025-11-15 19:23:58,DELIVERED,SOUTH
O002553,C00089,2024-11-26 23:42:43,RETURNED,WEST
O002554,C00236,2024-11-16 18:28:17,DELIVERED,EAST
O002555,C00036,2025-04-04 21:57:35,SHIPPED,EAST
O002556,C00210,2024-09-05 21:07:00,DELIVERED,SOUTH
O002557,,2025-05-25 12:01:53,CANCELLED,WEST
O002558,C00566,2026-07-07 22:38:40,CANCELLED,NORTH
O002559,C00204,2025-04-03 21:37:59,PLACED,WEST
O002560,C00715,2024-08-01 20:33:42,SHIPPED,WEST
O002561,C00975,2026-01-09 05:46:08,DELIVERED,WEST
O002562,C00098,2025-03-10 05:38:23,SHIPPED,EAST
O002563,,2025-10-10 03:49:36,DELIVERED,NORTH
O002564,C00791,2025-07-15 17:21:18,DELIVERED,WEST
O002565,C00468,2026-03-01 10:50:26,DELIVERED,NORTH
O002566,C00830,2025-12-08 18:18:51,RETURNED,WEST
O002567,C00669,2024-11-06 12:36:13,DELIVERED,EAST
O002568,C00654,06-02-2025 14:30:27,DELIVERED,NORTH
O002569,C00087,2024-11-22 11:01:27,DELIVERED,WEST
O002570,C00070,2025-06-08 07:44:31,DELIVERED,NORTH
O002571,C00844,2025-05-08 21:35:49,SHIPPED,NORTH
O002572,C00284,2026-03-01 23:34:17,DELIVERED,NORTH
O002573,,2024-12-17 23:43:34,SHIPPED,WEST
O002574,C00789,2024-11-22 16:53:55,RETURNED,NORTH
O002575,C00494,2026-01-29 13:50:39,DELIVERED,SOUTH
O002576,C00131,2024-10-26 21:49:23,RETURNED,SOUTH
O002577,C00402,2025-12-23 15:45:55,DELIVERED,EAST
O002578,C00097,2025-08-26 15:20:21,PLACED,SOUTH
O002579,C00653,2025-11-29 17:59:38,SHIPPED,EAST
O002580,,2025-10-22 00:25:49,DELIVERED,EAST
O002581,C00607,2025-05-08 06:13:42,DELIVERED,WEST
O002582,C00164,2024-11-26 23:30:49,DELIVERED,SOUTH
O002583,C00465,2025-05-13 17:55:00,DELIVERED,NORTH
O002584,C00310,2026-01-11 01:01:29,DELIVERED,NORTH
O002585,C00379,2024-10-28 16:39:09,SHIPPED,EAST
O002586,C00931,2024-11-01 04:44:53,DELIVERED,WEST
O002587,C00535,2026-07-01 06:47:16,SHIPPED,NORTH
O002588,C00472,2025-01-30 10:59:36,DELIVERED,NORTH
O002589,C00910,2024-07-29 08:16:54,DELIVERED,SOUTH
O002590,C00118,2025-01-02 01:00:08,CANCELLED,SOUTH
O002591,C00556,2025-10-29 23:58:45,DELIVERED,WEST
O002592,C00812,2025-04-05 07:51:56,DELIVERED,WEST
O002593,C00163,2026-02-11 11:58:53,SHIPPED,NORTH
O002594,C00997,2025-12-25 14:56:48,DELIVERED,NORTH
O002595,C00291,2025-11-18 14:38:55,DELIVERED,SOUTH
O002596,C00790,2025-04-06 14:05:22,DELIVERED,SOUTH
O002597,,2024-09-22 14:42:26,PLACED,SOUTH
O002598,C00197,2024-11-24 02:05:40,DELIVERED,SOUTH
O002599,C00429,2026-05-20 23:42:35,RETURNED,WEST
O002600,C00912,2025-04-04 01:17:41,PLACED,WEST
O002601,C00929,2024-08-22 21:09:47,DELIVERED,EAST
O002602,C00255,2024-11-11 06:21:18,RETURNED,SOUTH
O002603,C00258,2025-11-05 23:19:37,DELIVERED,WEST
O002604,C00633,2024-11-05 00:34:39,SHIPPED,NORTH
O002605,C00288,2024-09-24 05:27:58,SHIPPED,SOUTH
O002606,C00650,2025-09-12 04:26:21,PLACED,EAST
O002607,C00270,2025-02-04 05:15:10,DELIVERED,WEST
O002608,C00624,2025-07-16 19:43:14,CANCELLED,WEST
O002609,C00784,2025-06-03 23:29:19,DELIVERED,NORTH
O002610,C00316,2024-09-24 09:02:42,SHIPPED,WEST
O002611,C00393,2025-08-28 04:46:56,PLACED,EAST
O002612,C00433,2025-04-24 08:09:48,RETURNED,WEST
O002613,C00092,2025-03-25 05:19:44,DELIVERED,SOUTH
O002614,C00429,2024-10-13 23:45:22,DELIVERED,WEST
O002615,C00750,2025-05-11 14:32:25,SHIPPED,NORTH
O002616,C00296,2025-01-23 15:43:23,DELIVERED,WEST
O002617,C00316,2026-01-16 16:28:57,SHIPPED,NORTH
O002618,C00294,2024-08-13 05:24:50,SHIPPED,WEST
O002619,C00134,2025-08-19 10:21:13,DELIVERED,WEST
O002620,C00822,2024-10-03 18:10:05,DELIVERED,SOUTH
O002621,C00639,2025-04-01 20:54:04,PLACED,EAST
O002622,C00075,2026-04-24 22:12:16,SHIPPED,SOUTH
O002623,C00483,2024-10-03 11:07:25,DELIVERED,EAST
O002624,C00291,2025-10-27 11:11:44,DELIVERED,SOUTH
O002625,C00908,2025-06-19 11:40:18,SHIPPED,EAST
O002626,C00240,2025-08-21 15:05:30,DELIVERED,SOUTH
O002627,C00373,2024-08-12 16:43:25,RETURNED,EAST
O002628,C00507,26-08-2024 12:55:21,DELIVERED,SOUTH
O002629,C00043,2025-09-05 07:11:25,CANCELLED,WEST
O002630,C00089,2024-12-09 20:19:07,DELIVERED,EAST
O002631,C00522,2025-04-21 04:45:50,SHIPPED,NORTH
O002632,C00530,2025-02-16 21:20:10,PLACED,WEST
O002633,C00328,2025-07-13 01:19:51,DELIVERED,EAST
O002634,C00504,2025-06-07 02:09:28,DELIVERED,EAST
O002635,C00025,2024-10-01 13:10:07,DELIVERED,EAST
O002636,C00559,2025-12-28 22:01:10,DELIVERED,NORTH
O002637,C00074,2025-10-04 13:47:51,DELIVERED,SOUTH
O002638,,2025-04-11 16:32:10,DELIVERED,SOUTH
O002639,C00596,2026-06-22 13:52:37,DELIVERED,NORTH
O002640,C00210,2024-10-04 23:19:11,DELIVERED,EAST
O002641,C00303,2025-01-23 12:45:28,PLACED,EAST
O002642,C00920,2025-03-31 00:18:03,DELIVERED,SOUTH
O002643,C00356,2025-12-25 17:31:56,SHIPPED,SOUTH
O002644,C00126,2026-03-07 10:35:50,DELIVERED,NORTH
O002645,C00303,2025-11-26 12:12:05,SHIPPED,EAST
O002646,C00666,2025-01-27 14:21:19,DELIVERED,SOUTH
O002647,C00225,2024-07-22 19:44:18,DELIVERED,WEST
O002648,C00288,2024-08-30 15:25:05,DELIVERED,SOUTH
O002649,C00632,2026-02-24 00:45:06,DELIVERED,NORTH
O002650,C00874,2025-05-28 13:44:35,DELIVERED,WEST
O002651,C00307,2025-12-19 10:48:27,SHIPPED,NORTH
O002652,C00659,2025-11-30 21:32:28,CANCELLED,WEST
O002653,C00112,2026-01-08 13:20:07,SHIPPED,NORTH
O002654,C00596,2025-02-08 01:47:31,SHIPPED,NORTH
O002655,C00719,2026-05-20 01:36:50,CANCELLED,EAST
O002656,C00965,2024-10-06 01:56:10,PLACED,NORTH
O002657,C00736,2026-03-22 02:50:42,SHIPPED,NORTH
O002658,,2024-11-08 10:57:37,DELIVERED,SOUTH
O002659,C00662,2025-01-12 17:35:24,SHIPPED,SOUTH
O002660,,2025-02-16 19:28:04,DELIVERED,EAST
O002661,C00408,2026-05-22 11:45:07,SHIPPED,EAST
O002662,C00036,2026-05-02 15:58:53,DELIVERED,WEST
O002663,C00531,2026-01-11 00:14:07,PLACED,WEST
O002664,C00054,2025-03-31 22:17:39,DELIVERED,SOUTH
O002665,C00657,2024-09-29 04:46:58,DELIVERED,NORTH
O002666,C00813,2024-11-26 08:23:17,SHIPPED,NORTH
O002667,C00413,2026-06-19 13:12:38,DELIVERED,EAST
O002668,C00291,2025-01-16 12:13:36,DELIVERED,SOUTH
O002669,C00755,2024-08-29 11:21:36,DELIVERED,SOUTH
O002670,C00486,2026-07-13 09:52:57,PLACED,WEST
O002671,C00560,2025-09-30 02:24:27,PLACED,NORTH
O002672,C00720,2025-05-16 08:13:40,DELIVERED,EAST
O002673,C00973,2026-02-25 14:21:21,DELIVERED,WEST
O002674,C00146,2026-06-02 00:30:09,SHIPPED,NORTH
O002675,C00522,2025-02-06 18:58:39,DELIVERED,WEST
O002676,C00687,2024-10-04 10:48:26,CANCELLED,NORTH
O002677,C00592,2025-01-08 16:30:19,DELIVERED,SOUTH
O002678,C00969,2025-11-04 23:04:05,DELIVERED,NORTH
O002679,C00317,2024-08-12 01:56:31,DELIVERED,SOUTH
O002680,C00328,2025-12-13 01:11:24,CANCELLED,NORTH
O002681,C00129,2025-04-29 00:24:15,DELIVERED,WEST
O002682,C00029,2025-02-17 19:44:30,DELIVERED,NORTH
O002683,C00350,2025-02-24 07:29:59,DELIVERED,SOUTH
O002684,,2026-05-26 07:31:57,DELIVERED,EAST
O002685,C00219,2026-04-03 15:54:55,DELIVERED,EAST
O002686,C00977,2026-06-05 04:07:06,DELIVERED,NORTH
O002687,C00609,2025-10-01 12:50:32,DELIVERED,NORTH
O002688,C00248,2026-03-27 08:46:49,PLACED,EAST
O002689,C00837,2026-01-23 21:17:12,DELIVERED,EAST
O002690,C00860,2026-01-16 11:44:36,DELIVERED,SOUTH
O002691,C00721,2025-04-06 14:08:36,DELIVERED,NORTH
O002692,C00397,2026-07-09 18:06:40,DELIVERED,SOUTH
O002693,C00833,23-01-2025 08:57:36,SHIPPED,EAST
O002694,C00109,2024-07-20 16:48:27,DELIVERED,NORTH
O002695,C00268,2026-04-24 00:32:19,DELIVERED,SOUTH
O002696,C00596,2026-06-14 01:45:16,DELIVERED,SOUTH
O002697,C00171,2025-02-26 13:58:30,SHIPPED,EAST
O002698,C00269,2024-09-02 14:26:08,SHIPPED,NORTH
O002699,C00932,2024-09-19 08:23:14,SHIPPED,NORTH
O002700,C00196,2026-01-26 13:07:38,CANCELLED,EAST
O002701,C00109,2025-12-19 14:59:50,DELIVERED,EAST
O002702,C00237,2025-02-04 20:58:36,SHIPPED,EAST
O002703,C00414,2025-06-06 00:28:52,SHIPPED,SOUTH
O002704,C00273,2026-04-02 08:07:06,DELIVERED,SOUTH
O002705,C00466,2026-01-03 02:49:14,SHIPPED,WEST
O002706,C00306,2025-11-16 08:21:23,DELIVERED,SOUTH
O002707,C00544,2025-01-06 15:55:35,DELIVERED,NORTH
O002708,C00489,2025-06-15 08:53:29,DELIVERED,WEST
O002709,C00268,2026-05-26 03:20:59,DELIVERED,NORTH
O002710,C00502,2025-09-23 16:49:46,DELIVERED,SOUTH
O002711,C00939,2026-01-22 05:18:22,CANCELLED,WEST
O002712,C00027,2025-01-13 06:29:40,DELIVERED,WEST
O002713,C00832,2025-01-31 03:21:34,DELIVERED,EAST
O002714,C00912,2025-10-22 21:59:38,DELIVERED,WEST
O002715,C00480,2026-04-09 13:37:39,DELIVERED,EAST
O002716,C00960,2025-09-25 22:44:24,CANCELLED,NORTH
O002717,C00482,2026-05-28 10:13:33,PLACED,SOUTH
O002718,C00904,2025-01-02 20:27:14,PLACED,EAST
O002719,C00268,2025-06-16 07:30:28,DELIVERED,WEST
O002720,,2024-10-24 18:26:13,DELIVERED,EAST
O002721,C00260,2026-04-03 11:06:46,CANCELLED,WEST
O002722,C00779,2025-01-14 03:39:03,SHIPPED,WEST
O002723,C00320,2024-11-16 10:02:38,CANCELLED,SOUTH
O002724,C00397,2025-08-01 14:55:20,CANCELLED,EAST
O002725,C00952,2024-10-09 14:27:36,DELIVERED,WEST
O002726,C00579,2025-11-27 19:26:29,DELIVERED,WEST
O002727,C00657,2024-11-24 13:49:54,DELIVERED,SOUTH
O002728,C00330,2024-08-24 15:51:54,PLACED,SOUTH
O002729,,2024-12-19 00:42:49,DELIVERED,EAST
O002730,C00340,2025-08-24 12:31:46,DELIVERED,EAST
O002731,C00297,2024-08-27 01:30:42,DELIVERED,EAST
O002732,C00150,2026-02-26 10:47:02,SHIPPED,EAST
O002733,C00511,2026-01-10 02:06:27,PLACED,SOUTH
O002734,C00362,2025-05-23 12:56:11,DELIVERED,WEST
O002735,C00115,2025-06-11 18:51:39,CANCELLED,EAST
O002736,C00019,2024-09-23 22:03:56,PLACED,NORTH
O002737,C00963,20-05-2025 06:00:47,SHIPPED,WEST
O002738,C00163,2026-02-02 19:38:07,CANCELLED,SOUTH
O002739,C00893,2025-10-24 23:32:46,CANCELLED,SOUTH
O002740,,2025-05-20 21:18:21,CANCELLED,NORTH
O002741,C00092,2026-06-19 21:27:32,PLACED,SOUTH
O002742,C00736,2026-06-08 00:23:31,SHIPPED,SOUTH
O002743,C00633,2025-12-31 14:34:27,CANCELLED,NORTH
O002744,C00190,2025-08-18 14:16:00,DELIVERED,NORTH
O002745,C00305,2024-08-09 23:20:41,DELIVERED,WEST
O002746,C00632,2026-01-05 15:39:40,DELIVERED,SOUTH
O002747,C00773,2024-12-08 22:16:32,DELIVERED,WEST
O002748,,2025-09-22 01:03:34,DELIVERED,WEST
O002749,C00132,2025-11-21 01:37:18,DELIVERED,WEST
O002750,,2024-12-15 06:25:34,DELIVERED,NORTH
O002751,C00020,2026-01-23 04:01:48,DELIVERED,EAST
O002752,C00814,2025-08-26 05:35:10,DELIVERED,NORTH
O002753,C00838,2026-05-28 07:21:55,PLACED,WEST
O002754,C00193,2024-10-10 08:59:26,DELIVERED,SOUTH
O002755,C00821,2024-09-17 12:59:43,DELIVERED,NORTH
O002756,C00099,2025-05-01 08:50:52,DELIVERED,NORTH
O002757,C00629,2026-03-03 18:36:15,DELIVERED,SOUTH
O002758,C00570,2026-06-23 02:44:39,DELIVERED,EAST
O002759,C00882,2025-10-21 15:46:17,DELIVERED,WEST
O002760,C00798,2025-02-10 03:38:47,DELIVERED,WEST
O002761,C00443,2026-04-23 04:08:02,DELIVERED,EAST
O002762,C00842,2025-04-25 10:36:25,PLACED,NORTH
O002763,C00999,2024-09-18 03:37:12,SHIPPED,WEST
O002764,C00847,2025-02-15 06:59:59,SHIPPED,EAST
O002765,C00206,2025-04-05 19:33:52,DELIVERED,WEST
O002766,C00969,2025-08-05 09:09:57,CANCELLED,NORTH
O002767,,2025-08-16 07:31:54,CANCELLED,EAST
O002768,C00143,2024-08-04 07:54:45,DELIVERED,WEST
O002769,C00007,2026-02-04 13:27:06,PLACED,WEST
O002770,C00118,2026-03-07 01:01:46,DELIVERED,SOUTH
O002771,C00997,2024-12-13 21:52:52,CANCELLED,EAST
O002772,C00953,2026-03-22 09:27:43,PLACED,WEST
O002773,C00575,2024-09-13 20:20:52,PLACED,WEST
O002774,C00825,2026-03-24 05:55:33,SHIPPED,SOUTH
O002775,C00054,2025-11-27 21:55:05,DELIVERED,NORTH
O002776,C00424,2025-10-19 01:10:55,PLACED,EAST
O002777,C00367,2025-02-26 22:33:58,DELIVERED,EAST
O002778,C00449,2024-10-09 05:24:52,DELIVERED,NORTH
O002779,C00020,2026-02-25 11:30:07,SHIPPED,SOUTH
O002780,C00953,2025-02-14 08:12:41,SHIPPED,WEST
O002781,C00153,2026-03-07 04:14:34,DELIVERED,EAST
O002782,C00268,2026-06-02 05:32:13,DELIVERED,EAST
O002783,C00010,2026-03-25 13:51:14,PLACED,NORTH
O002784,C00339,2025-12-19 02:18:09,DELIVERED,SOUTH
O002785,C00892,2025-03-31 18:36:59,SHIPPED,WEST
O002786,,2026-06-24 22:15:16,DELIVERED,NORTH
O002787,C00821,2025-11-24 15:54:59,DELIVERED,EAST
O002788,C00920,2025-07-17 12:25:34,CANCELLED,WEST
O002789,C00877,2025-12-21 02:53:39,DELIVERED,WEST
O002790,C00531,2026-03-11 08:29:31,SHIPPED,SOUTH
O002791,C00030,2025-09-25 05:51:43,DELIVERED,SOUTH
O002792,C00370,2024-09-29 02:02:41,DELIVERED,WEST
O002793,C00398,2024-12-29 01:30:44,CANCELLED,SOUTH
O002794,C00807,2026-04-20 03:52:30,PLACED,SOUTH
O002795,C00262,2026-07-07 23:35:54,DELIVERED,SOUTH
O002796,C00229,2025-04-17 23:16:46,DELIVERED,SOUTH
O002797,C00827,2024-10-13 03:28:22,PLACED,SOUTH
O002798,C00467,2024-10-04 17:25:45,DELIVERED,EAST
O002799,C00795,2026-02-22 11:51:31,DELIVERED,EAST
O002800,C00928,2026-07-01 04:02:51,DELIVERED,WEST
O002801,C00773,2024-11-26 14:49:23,PLACED,NORTH
O002802,C00228,2025-01-20 09:44:21,RETURNED,NORTH
O002803,C00527,2026-03-11 20:24:09,DELIVERED,SOUTH
O002804,C00561,2025-05-02 16:10:56,DELIVERED,WEST
O002805,C00306,2024-12-17 20:58:13,PLACED,WEST
O002806,C00186,2026-03-22 21:32:37,DELIVERED,EAST
O002807,C00372,2025-11-28 06:13:29,SHIPPED,EAST
O002808,C00557,2024-08-18 14:06:28,SHIPPED,EAST
O002809,C00761,2025-10-16 16:05:08,SHIPPED,EAST
O002810,C00569,2026-06-11 10:23:56,SHIPPED,NORTH
O002811,C00804,2024-10-18 03:54:47,CANCELLED,NORTH
O002812,C00621,2024-10-31 17:13:45,RETURNED,SOUTH
O002813,C00377,2024-07-25 12:03:20,SHIPPED,EAST
O002814,C00373,2024-09-01 20:17:02,DELIVERED,WEST
O002815,C00183,2025-08-19 17:49:28,DELIVERED,WEST
O002816,C00372,2025-10-08 14:32:48,SHIPPED,SOUTH
O002817,C00029,2025-08-24 13:34:04,RETURNED,WEST
O002818,C00870,2024-10-09 15:37:52,PLACED,WEST
O002819,C00217,2024-08-30 05:09:55,SHIPPED,SOUTH
O002820,C00400,2026-05-18 18:34:38,DELIVERED,EAST
O002821,C00566,2025-03-07 13:25:45,SHIPPED,EAST
O002822,C00412,2024-10-26 11:03:15,RETURNED,SOUTH
O002823,C00229,2025-10-04 17:55:43,RETURNED,EAST
O002824,C00006,2025-06-25 07:27:15,DELIVERED,WEST
O002825,C00492,2025-05-21 01:09:15,RETURNED,SOUTH
O002826,C00020,2025-11-03 04:36:06,DELIVERED,NORTH
O002827,C00868,2025-09-19 19:37:52,DELIVERED,WEST
O002828,C00971,2026-06-29 11:52:45,DELIVERED,EAST
O002829,C00695,2025-11-27 02:41:34,RETURNED,EAST
O002830,C00384,2024-10-24 07:34:58,PLACED,SOUTH
O002831,C00395,2026-04-02 06:00:04,DELIVERED,WEST
O002832,C00362,2024-08-28 12:37:57,DELIVERED,SOUTH
O002833,C00694,2024-08-27 15:44:29,DELIVERED,WEST
O002834,C00189,2025-09-18 14:07:58,SHIPPED,EAST
O002835,C00456,2024-11-29 10:37:47,RETURNED,NORTH
O002836,C00005,2026-02-07 13:46:38,DELIVERED,NORTH
O002837,C00985,2026-06-24 04:44:11,PLACED,WEST
O002838,C00577,2025-11-24 09:59:57,DELIVERED,NORTH
O002839,C00178,2025-04-29 16:15:24,SHIPPED,SOUTH
O002840,C00748,2026-05-27 08:26:31,DELIVERED,SOUTH
O002841,C00796,2024-08-12 23:16:41,DELIVERED,SOUTH
O002842,C00885,2024-11-26 00:50:44,DELIVERED,WEST
O002843,C00286,2024-10-17 08:04:09,DELIVERED,SOUTH
O002844,C00820,2026-07-03 13:03:57,DELIVERED,NORTH
O002845,C00320,2024-08-18 03:18:39,SHIPPED,EAST
O002846,C00811,2025-10-24 14:01:53,PLACED,WEST
O002847,C00018,2025-04-27 18:56:44,DELIVERED,NORTH
O002848,C00612,2026-03-12 09:41:25,DELIVERED,EAST
O002849,C00305,2026-02-15 13:19:15,DELIVERED,NORTH
O002850,C00619,2025-12-07 11:03:27,CANCELLED,WEST
O002851,C00479,2025-08-31 23:32:48,DELIVERED,WEST
O002852,C00114,2026-07-01 17:57:44,SHIPPED,EAST
O002853,C00783,2026-02-07 15:37:45,SHIPPED,NORTH
O002854,C00784,2024-07-31 02:13:53,RETURNED,EAST
O002855,C00115,2025-09-26 17:12:30,DELIVERED,EAST
O002856,C00811,2026-06-27 12:33:43,DELIVERED,EAST
O002857,C00206,2025-08-23 12:06:40,DELIVERED,NORTH
O002858,C00122,2025-11-14 09:21:29,DELIVERED,EAST
O002859,C00798,2025-01-18 18:22:38,DELIVERED,WEST
O002860,C00283,03-04-2025 09:58:46,DELIVERED,EAST
O002861,C00207,2025-01-22 20:25:35,SHIPPED,WEST
O002862,C00349,2025-11-24 04:11:21,DELIVERED,SOUTH
O002863,C00979,2026-01-05 19:35:12,DELIVERED,WEST
O002864,C00210,2025-10-25 19:29:53,DELIVERED,SOUTH
O002865,C00818,2026-04-06 16:46:38,DELIVERED,SOUTH
O002866,C00512,2024-12-23 05:04:59,SHIPPED,EAST
O002867,C00819,2026-04-10 21:11:47,CANCELLED,SOUTH
O002868,C00556,2025-08-11 20:47:33,DELIVERED,EAST
O002869,C00305,2025-10-13 00:20:59,DELIVERED,EAST
O002870,C00362,2026-01-23 13:54:04,DELIVERED,SOUTH
O002871,C00925,2026-04-27 19:01:50,RETURNED,SOUTH
O002872,C00114,2024-11-30 10:10:21,DELIVERED,EAST
O002873,C00178,2025-07-20 04:15:12,RETURNED,EAST
O002874,C00322,2024-11-29 15:03:24,DELIVERED,WEST
O002875,C00693,2025-03-11 23:12:16,DELIVERED,SOUTH
O002876,C00814,2024-11-26 05:06:45,PLACED,WEST
O002877,C00509,28-11-2025 10:26:03,DELIVERED,SOUTH
O002878,C00400,2025-10-12 14:39:39,PLACED,SOUTH
O002879,C00276,2026-06-23 03:38:38,DELIVERED,NORTH
O002880,,2024-11-30 23:46:13,SHIPPED,NORTH
O002881,C00332,2024-11-16 21:01:30,DELIVERED,SOUTH
O002882,C00976,2025-08-09 23:11:04,CANCELLED,WEST
O002883,C00729,2024-08-10 20:16:27,SHIPPED,EAST
O002884,,2025-02-05 01:47:18,SHIPPED,SOUTH
O002885,C00112,2026-05-29 20:20:31,DELIVERED,NORTH
O002886,C00895,2025-07-27 02:54:36,DELIVERED,WEST
O002887,C00028,2025-09-06 04:27:42,DELIVERED,EAST
O002888,C00664,27-03-2026 17:49:35,DELIVERED,EAST
O002889,C00804,2025-08-12 20:09:05,RETURNED,SOUTH
O002890,,2026-05-15 05:27:39,SHIPPED,EAST
O002891,C00903,2026-02-14 17:34:08,DELIVERED,WEST
O002892,C00556,2026-05-13 00:51:48,DELIVERED,EAST
O002893,C00988,2025-01-23 12:04:10,SHIPPED,EAST
O002894,C00707,2025-10-22 06:31:16,SHIPPED,EAST
O002895,C00517,2024-08-30 23:35:16,DELIVERED,EAST
O002896,C00948,2024-07-20 14:46:02,RETURNED,WEST
O002897,C00836,2025-10-02 14:48:46,DELIVERED,SOUTH
O002898,C00519,2026-03-28 16:19:26,DELIVERED,SOUTH
O002899,C00545,2025-09-12 18:05:44,SHIPPED,WEST
O002900,C00094,2026-05-20 07:57:10,DELIVERED,NORTH
O002901,C00027,2026-01-12 19:36:59,DELIVERED,NORTH
O002902,C00613,2025-08-17 23:24:39,CANCELLED,WEST
O002903,C00381,2025-06-08 17:46:26,DELIVERED,EAST
O002904,C00983,2025-10-07 11:57:00,DELIVERED,WEST
O002905,C00600,2025-03-17 07:56:09,SHIPPED,NORTH
O002906,C00266,2025-03-22 16:19:04,PLACED,WEST
O002907,C00394,2025-07-29 06:08:47,DELIVERED,SOUTH
O002908,C00812,2026-01-06 04:23:07,DELIVERED,WEST
O002909,C00233,2025-05-18 07:22:46,SHIPPED,NORTH
O002910,C00164,2024-10-04 06:01:02,DELIVERED,SOUTH
O002911,C00939,2024-10-26 09:45:59,DELIVERED,NORTH
O002912,C00328,2024-11-28 20:30:40,DELIVERED,EAST
O002913,C00208,2025-06-01 01:59:49,SHIPPED,SOUTH
O002914,C00250,2025-02-10 08:06:15,DELIVERED,NORTH
O002915,C00225,2026-03-21 06:02:26,DELIVERED,NORTH
O002916,C00929,2025-01-13 02:26:18,DELIVERED,NORTH
O002917,C00268,2025-02-03 05:33:21,DELIVERED,WEST
O002918,C00262,2024-12-17 05:26:57,PLACED,EAST
O002919,C00110,2025-03-22 17:45:16,DELIVERED,EAST
O002920,C00686,2025-11-10 21:04:18,DELIVERED,NORTH
O002921,C00120,2024-07-27 14:21:04,DELIVERED,WEST
O002922,C00178,2026-03-06 20:12:00,SHIPPED,WEST
O002923,C00674,2026-06-08 21:57:10,PLACED,EAST
